Genome_ID	IME_Type	Protein_ID	Percent_Identity	E_value
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091596.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091367.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	100.00	0.00e+00
NZ_CP091367.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091367.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091367.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP091367.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP091172.1	ICEberg|196_IME	ICEberg|196_IME	95.24	4.10e-18
NZ_CP041035.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091596.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091596.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP091596.1	ICEberg|196_IME	ICEberg|196_IME	84.48	1.18e-134
NZ_CP091596.1	ICEberg|196_IME	ICEberg|196_IME	84.48	1.18e-134
NZ_CP018254.1	ICEberg|196_IME	ICEberg|196_IME	100.00	4.22e-158
NZ_CP018254.1	ICEberg|196_IME	ICEberg|196_IME	85.78	7.54e-137
NZ_CP018254.1	ICEberg|196_IME	ICEberg|196_IME	85.78	7.54e-137
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
NZ_CP090607.1	ICEberg|196_IME	ICEberg|196_IME	99.57	2.34e-157
