Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP058289.1.fasta	NZ_CP058289.1_PD-T7-2_4	PD-T7-2	PD-T7-2	Defense	NZ_CP058289.1_1765	NZ_CP058289.1_1766	NZ_CP058289.1_1765,NZ_CP058289.1_1766	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
NZ_CP058289.1.fasta	NZ_CP058289.1_RM_Type_IIG_8	RM	RM_Type_IIG	Defense	NZ_CP058289.1_1770	NZ_CP058289.1_1770	NZ_CP058289.1_1770	1	RM_Type_IIG__Type_IIG
NZ_CP058289.1.fasta	NZ_CP058289.1_RloC_1	RloC	RloC	Defense	NZ_CP058289.1_2078	NZ_CP058289.1_2078	NZ_CP058289.1_2078	1	RloC__RloC
NZ_CP058289.1.fasta	NZ_CP058289.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP058289.1_2353	NZ_CP058289.1_2355	NZ_CP058289.1_2353,NZ_CP058289.1_2354,NZ_CP058289.1_2355	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP058289.1.fasta	NZ_CP058289.1_CAS_Class1-Subtype-I-F_10	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP058289.1_2546	NZ_CP058289.1_2552	NZ_CP058289.1_2546,NZ_CP058289.1_2548,NZ_CP058289.1_2549,NZ_CP058289.1_2550,NZ_CP058289.1_2551,NZ_CP058289.1_2552	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_1,cas8f_I-F_6
NZ_CP058289.1.fasta	NZ_CP058289.1_RloC_2	RloC	RloC	Defense	NZ_CP058289.1_3631	NZ_CP058289.1_3631	NZ_CP058289.1_3631	1	RloC__RloC
NZ_CP139270.1.fasta	NZ_CP139270.1_RM_Type_IIG_5	RM	RM_Type_IIG	Defense	NZ_CP139270.1_297	NZ_CP139270.1_297	NZ_CP139270.1_297	1	RM_Type_IIG__Type_IIG
NZ_CP139270.1.fasta	NZ_CP139270.1_AbiJ_1	AbiJ	AbiJ	Defense	NZ_CP139270.1_968	NZ_CP139270.1_968	NZ_CP139270.1_968	1	AbiJ__AbiJ
NZ_CP139270.1.fasta	NZ_CP139270.1_Avs_IV_2	Avs	Avs_IV	Defense	NZ_CP139270.1_1143	NZ_CP139270.1_1143	NZ_CP139270.1_1143	1	Avs_IV__Avs4A
NZ_CP139270.1.fasta	NZ_CP139270.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP139270.1_1547	NZ_CP139270.1_1548	NZ_CP139270.1_1547,NZ_CP139270.1_1548	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP139270.1.fasta	NZ_CP139270.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP139270.1_2837	NZ_CP139270.1_2838	NZ_CP139270.1_2837,NZ_CP139270.1_2838	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP139270.1.fasta	NZ_CP139270.1_PD-Lambda-2_3	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP139270.1_3134	NZ_CP139270.1_3136	NZ_CP139270.1_3134,NZ_CP139270.1_3135,NZ_CP139270.1_3136	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP022283.1.fasta	NZ_CP022283.1_CAS_Class1-Subtype-I-F_5	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP022283.1_1268	NZ_CP022283.1_1277	NZ_CP022283.1_1268,NZ_CP022283.1_1270,NZ_CP022283.1_1272,NZ_CP022283.1_1273,NZ_CP022283.1_1275,NZ_CP022283.1_1276,NZ_CP022283.1_1277	7	cas1_I-F_1,cas3HD_I_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP022283.1.fasta	NZ_CP022283.1_PD-T7-5_1	PD-T7-5	PD-T7-5	Defense	NZ_CP022283.1_1978	NZ_CP022283.1_1978	NZ_CP022283.1_1978	1	PD-T7-5__PD-T7-5
NZ_CP022283.1.fasta	NZ_CP022283.1_PrrC_3	PrrC	PrrC	Defense	NZ_CP022283.1_3223	NZ_CP022283.1_3229	NZ_CP022283.1_3223,NZ_CP022283.1_3226,NZ_CP022283.1_3227,NZ_CP022283.1_3229	4	PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases,RM__Type_I_S
NZ_CP022283.1.fasta	NZ_CP022283.1_SoFic_2	SoFIC	SoFic	Defense	NZ_CP022283.1_3235	NZ_CP022283.1_3235	NZ_CP022283.1_3235	1	SoFic__SoFic
NZ_CP147682.1.fasta	NZ_CP147682.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP147682.1_724	NZ_CP147682.1_731	NZ_CP147682.1_724,NZ_CP147682.1_725,NZ_CP147682.1_731	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP147682.1.fasta	NZ_CP147682.1_RM_Type_IV_5	RM	RM_Type_IV	Defense	NZ_CP147682.1_726	NZ_CP147682.1_726	NZ_CP147682.1_726	1	RM_Type_IV__Type_IV_REases
NZ_CP147682.1.fasta	NZ_CP147682.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP147682.1_1859	NZ_CP147682.1_1860	NZ_CP147682.1_1859,NZ_CP147682.1_1860	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP147682.1.fasta	NZ_CP147682.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP147682.1_1879	NZ_CP147682.1_1882	NZ_CP147682.1_1879,NZ_CP147682.1_1881,NZ_CP147682.1_1882	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP147682.1.fasta	NZ_CP147682.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP147682.1_1880	NZ_CP147682.1_1880	NZ_CP147682.1_1880	1	AbiD__AbiD
NZ_CP147682.1.fasta	NZ_CP147682.1_AbiJ_2	AbiJ	AbiJ	Defense	NZ_CP147682.1_2044	NZ_CP147682.1_2044	NZ_CP147682.1_2044	1	AbiJ__AbiJ
NZ_CP147682.1.fasta	NZ_CP147682.1_CAS_Class1-Subtype-I-F_7	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP147682.1_2796	NZ_CP147682.1_2797	NZ_CP147682.1_2796,NZ_CP147682.1_2797	2	cas1_I-F_1,cas3f_I-F_1
NZ_LS999521.1.fasta	NZ_LS999521.1_RloC_2	RloC	RloC	Defense	NZ_LS999521.1_198	NZ_LS999521.1_198	NZ_LS999521.1_198	1	RloC__RloC
NZ_LS999521.1.fasta	NZ_LS999521.1_Rst_HelicaseDUF2290_3	Rst_HelicaseDUF2290	Rst_HelicaseDUF2290	Defense	NZ_LS999521.1_199	NZ_LS999521.1_200	NZ_LS999521.1_199,NZ_LS999521.1_200	2	Rst_HelicaseDUF2290__DUF2290_Pers,Rst_HelicaseDUF2290__Helicase
NZ_LS999521.1.fasta	NZ_LS999521.1_SEFIR_5	SEFIR	SEFIR	Defense	NZ_LS999521.1_1454	NZ_LS999521.1_1454	NZ_LS999521.1_1454	1	SEFIR__bSEFIR
NZ_LS999521.1.fasta	NZ_LS999521.1_AbiH_1	AbiH	AbiH	Defense	NZ_LS999521.1_1546	NZ_LS999521.1_1546	NZ_LS999521.1_1546	1	AbiH__AbiH
NZ_LS999521.1.fasta	NZ_LS999521.1_PD-T4-7_4	PD-T4-7	PD-T4-7	Defense	NZ_LS999521.1_2583	NZ_LS999521.1_2583	NZ_LS999521.1_2583	1	PD-T4-7__PD-T4-7
NZ_LS999521.1.fasta	NZ_LS999521.1_RM_Type_IV_7	RM	RM_Type_IV	Defense	NZ_LS999521.1_2753	NZ_LS999521.1_2754	NZ_LS999521.1_2753,NZ_LS999521.1_2754	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_LS999521.1.fasta	NZ_LS999521.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_LS999521.1_2755	NZ_LS999521.1_2757	NZ_LS999521.1_2755,NZ_LS999521.1_2756,NZ_LS999521.1_2757	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP044483.1.fasta	NZ_CP044483.1_PD-T7-2_2	PD-T7-2	PD-T7-2	Defense	NZ_CP044483.1_147	NZ_CP044483.1_148	NZ_CP044483.1_147,NZ_CP044483.1_148	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
NZ_CP044483.1.fasta	NZ_CP044483.1_Old_exonuclease_1	Old_exonuclease	Old_exonuclease	Defense	NZ_CP044483.1_615	NZ_CP044483.1_615	NZ_CP044483.1_615	1	Old_exonuclease__Old_exonuclease
NZ_CP044483.1.fasta	NZ_CP044483.1_Bunzi_5	Bunzi	Bunzi	Defense	NZ_CP044483.1_1664	NZ_CP044483.1_1665	NZ_CP044483.1_1664,NZ_CP044483.1_1665	2	Bunzi__BnzA,Bunzi__BnzB
NZ_CP044483.1.fasta	NZ_CP044483.1_PD-T7-4_3	PD-T7-4	PD-T7-4	Defense	NZ_CP044483.1_2132	NZ_CP044483.1_2132	NZ_CP044483.1_2132	1	PD-T7-4__PD-T7-4
NZ_CP044483.1.fasta	NZ_CP044483.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP044483.1_2171	NZ_CP044483.1_2174	NZ_CP044483.1_2171,NZ_CP044483.1_2173,NZ_CP044483.1_2174	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP044483.1.fasta	NZ_CP044483.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP044483.1_2662	NZ_CP044483.1_2663	NZ_CP044483.1_2662,NZ_CP044483.1_2663	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP033133.1.fasta	NZ_CP033133.1_RloC_2	RloC	RloC	Defense	NZ_CP033133.1_9	NZ_CP033133.1_12	NZ_CP033133.1_9,NZ_CP033133.1_12	2	RloC__RloC,RloC__RloC
NZ_CP033133.1.fasta	NZ_CP033133.1_RM_Type_IIG_10	RM	RM_Type_IIG	Defense	NZ_CP033133.1_16	NZ_CP033133.1_16	NZ_CP033133.1_16	1	RM_Type_IIG__Type_IIG
NZ_CP033133.1.fasta	NZ_CP033133.1_CAS_Class1-Subtype-I-F_11	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP033133.1_2521	NZ_CP033133.1_2526	NZ_CP033133.1_2521,NZ_CP033133.1_2522,NZ_CP033133.1_2523,NZ_CP033133.1_2524,NZ_CP033133.1_2525,NZ_CP033133.1_2526	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP033133.1.fasta	NZ_CP033133.1_RM_Type_I_8	RM	RM_Type_I	Defense	NZ_CP033133.1_2781	NZ_CP033133.1_2784	NZ_CP033133.1_2781,NZ_CP033133.1_2782,NZ_CP033133.1_2784	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP033133.1.fasta	NZ_CP033133.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP033133.1_2783	NZ_CP033133.1_2783	NZ_CP033133.1_2783	1	AbiD__AbiD
NZ_CP033133.1.fasta	NZ_CP033133.1_NLR_like_bNACHT01_3	NLR	NLR_like_bNACHT01	Defense	NZ_CP033133.1_3012	NZ_CP033133.1_3012	NZ_CP033133.1_3012	1	NLR_like_bNACHT01__NLR_like_bNACHT01
NZ_CP033133.1.fasta	NZ_CP033133.1_RM_Type_I_9	RM	RM_Type_I	Defense	NZ_CP033133.1_3561	NZ_CP033133.1_3566	NZ_CP033133.1_3561,NZ_CP033133.1_3565,NZ_CP033133.1_3566	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP033133.1.fasta	NZ_CP033133.1_CBASS_II_7	CBASS	CBASS_II	Defense	NZ_CP033133.1_3562	NZ_CP033133.1_3571	NZ_CP033133.1_3562,NZ_CP033133.1_3563,NZ_CP033133.1_3564,NZ_CP033133.1_3568,NZ_CP033133.1_3569,NZ_CP033133.1_3570,NZ_CP033133.1_3571	7	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Cyclase_II,CBASS__E2_II,CBASS__Jab,CBASS__Sensing_SAVED,CBASS__Sensing_SAVED
NZ_CP033133.1.fasta	NZ_CP033133.1_PsyrTA_4	PsyrTA	PsyrTA	Defense	NZ_CP033133.1_3731	NZ_CP033133.1_3734	NZ_CP033133.1_3731,NZ_CP033133.1_3734	2	PsyrTA__PsyrA,PsyrTA__PsyrT
NZ_CP014019.1.fasta	NZ_CP014019.1_PD-T4-7_3	PD-T4-7	PD-T4-7	Defense	NZ_CP014019.1_1167	NZ_CP014019.1_1167	NZ_CP014019.1_1167	1	PD-T4-7__PD-T4-7
NZ_CP014019.1.fasta	NZ_CP014019.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP014019.1_2455	NZ_CP014019.1_2457	NZ_CP014019.1_2455,NZ_CP014019.1_2456,NZ_CP014019.1_2457	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP014019.1.fasta	NZ_CP014019.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP014019.1_2480	NZ_CP014019.1_2483	NZ_CP014019.1_2480,NZ_CP014019.1_2481,NZ_CP014019.1_2482,NZ_CP014019.1_2483	4	PrrC__EcoprrI,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP014019.1.fasta	NZ_CP014019.1_PD-Lambda-2_2	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP014019.1_2807	NZ_CP014019.1_2809	NZ_CP014019.1_2807,NZ_CP014019.1_2808,NZ_CP014019.1_2809	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP014019.1.fasta	NZ_CP014019.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP014019.1_2859	NZ_CP014019.1_2864	NZ_CP014019.1_2859,NZ_CP014019.1_2862,NZ_CP014019.1_2864	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP014019.1.fasta	NZ_CP014019.1_Kiwa_1	Kiwa	Kiwa	Defense	NZ_CP014019.1_2860	NZ_CP014019.1_2861	NZ_CP014019.1_2860,NZ_CP014019.1_2861	2	Kiwa__KwaA,Kiwa__KwaB_2
NZ_CP059558.1.fasta	NZ_CP059558.1_RM_Type_I_11	RM	RM_Type_I	Defense	NZ_CP059558.1_530	NZ_CP059558.1_535	NZ_CP059558.1_530,NZ_CP059558.1_531,NZ_CP059558.1_535	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP059558.1.fasta	NZ_CP059558.1_CBASS_I_10	CBASS	CBASS_I	Defense	NZ_CP059558.1_533	NZ_CP059558.1_534	NZ_CP059558.1_533,NZ_CP059558.1_534	2	CBASS__2TM_Gros,CBASS__Cyclase_SMODS
NZ_CP059558.1.fasta	NZ_CP059558.1_Druantia_II_4	Druantia	Druantia_II	Defense	NZ_CP059558.1_537	NZ_CP059558.1_539	NZ_CP059558.1_537,NZ_CP059558.1_538,NZ_CP059558.1_539	3	Druantia_II__DruF,Druantia_II__DruG,Druantia__DruE_2
NZ_CP059558.1.fasta	NZ_CP059558.1_Septu_3	Septu	Septu	Defense	NZ_CP059558.1_886	NZ_CP059558.1_887	NZ_CP059558.1_886,NZ_CP059558.1_887	2	Septu__PtuA,Septu__PtuB
NZ_CP059558.1.fasta	NZ_CP059558.1_RM_Type_I_12	RM	RM_Type_I	Defense	NZ_CP059558.1_1055	NZ_CP059558.1_1061	NZ_CP059558.1_1055,NZ_CP059558.1_1056,NZ_CP059558.1_1061	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP059558.1.fasta	NZ_CP059558.1_Mokosh_Type_I_A_7	Mokosh	Mokosh_Type_I_A	Defense	NZ_CP059558.1_1580	NZ_CP059558.1_1581	NZ_CP059558.1_1580,NZ_CP059558.1_1581	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
NZ_CP059558.1.fasta	NZ_CP059558.1_SspBCDE_8	SspBCDE	SspBCDE	Defense	NZ_CP059558.1_1770	NZ_CP059558.1_1778	NZ_CP059558.1_1770,NZ_CP059558.1_1771,NZ_CP059558.1_1772,NZ_CP059558.1_1774,NZ_CP059558.1_1776,NZ_CP059558.1_1777,NZ_CP059558.1_1778	7	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD,SspBCDE__SspE,SspBCDE__SspF,SspBCDE__SspG,SspBCDE__SspH
NZ_CP059558.1.fasta	NZ_CP059558.1_PD-T4-7_5	PD-T4-7	PD-T4-7	Defense	NZ_CP059558.1_1987	NZ_CP059558.1_1987	NZ_CP059558.1_1987	1	PD-T4-7__PD-T4-7
NZ_CP059558.1.fasta	NZ_CP059558.1_RM_Type_I_13	RM	RM_Type_I	Defense	NZ_CP059558.1_2242	NZ_CP059558.1_2244	NZ_CP059558.1_2242,NZ_CP059558.1_2243,NZ_CP059558.1_2244	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP059558.1.fasta	NZ_CP059558.1_Gao_Hhe_1	Gao_Hhe	Gao_Hhe	Defense	NZ_CP059558.1_2256	NZ_CP059558.1_2256	NZ_CP059558.1_2256	1	Gao_Hhe__HheA
NZ_CP059558.1.fasta	NZ_CP059558.1_NLR_like_bNACHT01_2	NLR	NLR_like_bNACHT01	Defense	NZ_CP059558.1_2975	NZ_CP059558.1_2975	NZ_CP059558.1_2975	1	NLR_like_bNACHT01__NLR_like_bNACHT01
NZ_CP048849.1.fasta	NZ_CP048849.1_RM_Type_II_3	RM	RM_Type_II	Defense	NZ_CP048849.1_40	NZ_CP048849.1_41	NZ_CP048849.1_40,NZ_CP048849.1_41	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP048849.1.fasta	NZ_CP048849.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP048849.1_681	NZ_CP048849.1_682	NZ_CP048849.1_681,NZ_CP048849.1_682	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP048849.1.fasta	NZ_CP048849.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP048849.1_977	NZ_CP048849.1_979	NZ_CP048849.1_977,NZ_CP048849.1_978,NZ_CP048849.1_979	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP048849.1.fasta	NZ_CP048849.1_CAS_Class1-Subtype-I-F_4	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP048849.1_2930	NZ_CP048849.1_2935	NZ_CP048849.1_2930,NZ_CP048849.1_2931,NZ_CP048849.1_2932,NZ_CP048849.1_2933,NZ_CP048849.1_2934,NZ_CP048849.1_2935	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP020000.1.fasta	NZ_CP020000.1_dCTPdeaminase_1	dCTPdeaminase	dCTPdeaminase	Defense	NZ_CP020000.1_1805	NZ_CP020000.1_1805	NZ_CP020000.1_1805	1	dCTPdeaminase__dCTPdeaminase
NZ_CP144240.1.fasta	NZ_CP144240.1_CBASS_II_7	CBASS	CBASS_II	Defense	NZ_CP144240.1_243	NZ_CP144240.1_246	NZ_CP144240.1_243,NZ_CP144240.1_244,NZ_CP144240.1_245,NZ_CP144240.1_246	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP144240.1.fasta	NZ_CP144240.1_SspBCDE_4	SspBCDE	SspBCDE	Defense	NZ_CP144240.1_722	NZ_CP144240.1_724	NZ_CP144240.1_722,NZ_CP144240.1_723,NZ_CP144240.1_724	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP144240.1.fasta	NZ_CP144240.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP144240.1_930	NZ_CP144240.1_930	NZ_CP144240.1_930	1	PD-T4-5__PD-T4-5
NZ_CP144240.1.fasta	NZ_CP144240.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP144240.1_971	NZ_CP144240.1_971	NZ_CP144240.1_971	1	PD-T7-5__PD-T7-5
NZ_CP144240.1.fasta	NZ_CP144240.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP144240.1_1011	NZ_CP144240.1_1014	NZ_CP144240.1_1011,NZ_CP144240.1_1012,NZ_CP144240.1_1013,NZ_CP144240.1_1014	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP139282.1.fasta	NZ_CP139282.1_RM_Type_IIG_10	RM	RM_Type_IIG	Defense	NZ_CP139282.1_1795	NZ_CP139282.1_1795	NZ_CP139282.1_1795	1	RM_Type_IIG__Type_IIG
NZ_CP139282.1.fasta	NZ_CP139282.1_PD-Lambda-2_1	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP139282.1_2097	NZ_CP139282.1_2099	NZ_CP139282.1_2097,NZ_CP139282.1_2098,NZ_CP139282.1_2099	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP139282.1.fasta	NZ_CP139282.1_CBASS_II_8	CBASS	CBASS_II	Defense	NZ_CP139282.1_2459	NZ_CP139282.1_2462	NZ_CP139282.1_2459,NZ_CP139282.1_2460,NZ_CP139282.1_2461,NZ_CP139282.1_2462	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP139282.1.fasta	NZ_CP139282.1_CBASS_I_7	CBASS	CBASS_I	Defense	NZ_CP139282.1_2493	NZ_CP139282.1_2494	NZ_CP139282.1_2493,NZ_CP139282.1_2494	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP139282.1.fasta	NZ_CP139282.1_RM_Type_III_11	RM	RM_Type_III	Defense	NZ_CP139282.1_2585	NZ_CP139282.1_2586	NZ_CP139282.1_2585,NZ_CP139282.1_2586	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP139282.1.fasta	NZ_CP139282.1_RM_Type_II_9	RM	RM_Type_II	Defense	NZ_CP139282.1_2835	NZ_CP139282.1_2836	NZ_CP139282.1_2835,NZ_CP139282.1_2836	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP139282.1.fasta	NZ_CP139282.1_Septu_2	Septu	Septu	Defense	NZ_CP139282.1_2974	NZ_CP139282.1_2975	NZ_CP139282.1_2974,NZ_CP139282.1_2975	2	Septu__PtuA,Septu__PtuB
NZ_CP139282.1.fasta	NZ_CP139282.1_Septu_3	Septu	Septu	Defense	NZ_CP139282.1_3488	NZ_CP139282.1_3489	NZ_CP139282.1_3488,NZ_CP139282.1_3489	2	Septu__PtuA,Septu__PtuB
NZ_CP048014.1.fasta	NZ_CP048014.1_MazEF_3	MazEF	MazEF	Defense	NZ_CP048014.1_1324	NZ_CP048014.1_1325	NZ_CP048014.1_1324,NZ_CP048014.1_1325	2	MazEF__MazE,MazEF__MazF
NZ_CP048014.1.fasta	NZ_CP048014.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP048014.1_1786	NZ_CP048014.1_1786	NZ_CP048014.1_1786	1	RM_Type_IV__Type_IV_REases
NZ_CP048014.1.fasta	NZ_CP048014.1_RM_Type_IIG_5	RM	RM_Type_IIG	Defense	NZ_CP048014.1_2008	NZ_CP048014.1_2008	NZ_CP048014.1_2008	1	RM_Type_IIG__Type_IIG
NZ_CP048014.1.fasta	NZ_CP048014.1_RM_Type_II_4	RM	RM_Type_II	Defense	NZ_CP048014.1_2053	NZ_CP048014.1_2063	NZ_CP048014.1_2053,NZ_CP048014.1_2054,NZ_CP048014.1_2056,NZ_CP048014.1_2057,NZ_CP048014.1_2063	5	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP048014.1.fasta	NZ_CP048014.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	NZ_CP048014.1_2325	NZ_CP048014.1_2328	NZ_CP048014.1_2325,NZ_CP048014.1_2326,NZ_CP048014.1_2327,NZ_CP048014.1_2328	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
NZ_CP088954.1.fasta	NZ_CP088954.1_PARIS_I_2	Paris	PARIS_I	Defense	NZ_CP088954.1_221	NZ_CP088954.1_222	NZ_CP088954.1_221,NZ_CP088954.1_222	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NZ_CP088954.1.fasta	NZ_CP088954.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP088954.1_2379	NZ_CP088954.1_2381	NZ_CP088954.1_2379,NZ_CP088954.1_2381	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II
NZ_CP088954.1.fasta	NZ_CP088954.1_CAS_Class1-Subtype-I-F_3	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP088954.1_2754	NZ_CP088954.1_2760	NZ_CP088954.1_2754,NZ_CP088954.1_2756,NZ_CP088954.1_2757,NZ_CP088954.1_2758,NZ_CP088954.1_2759,NZ_CP088954.1_2760	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_1,cas8f_I-F_6
NZ_CP090607.1.fasta	NZ_CP090607.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP090607.1_577	NZ_CP090607.1_578	NZ_CP090607.1_577,NZ_CP090607.1_578	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP090607.1.fasta	NZ_CP090607.1_Gao_Qat_4	Gao_Qat	Gao_Qat	Defense	NZ_CP090607.1_1188	NZ_CP090607.1_1191	NZ_CP090607.1_1188,NZ_CP090607.1_1189,NZ_CP090607.1_1190,NZ_CP090607.1_1191	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP090607.1.fasta	NZ_CP090607.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP090607.1_1456	NZ_CP090607.1_1461	NZ_CP090607.1_1456,NZ_CP090607.1_1457,NZ_CP090607.1_1461	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP090607.1.fasta	NZ_CP090607.1_Zorya_TypeI_6	Zorya	Zorya_TypeI	Defense	NZ_CP090607.1_1462	NZ_CP090607.1_1465	NZ_CP090607.1_1462,NZ_CP090607.1_1463,NZ_CP090607.1_1464,NZ_CP090607.1_1465	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP090607.1.fasta	NZ_CP090607.1_DarTG_2	DarTG	DarTG	Defense	NZ_CP090607.1_1466	NZ_CP090607.1_1467	NZ_CP090607.1_1466,NZ_CP090607.1_1467	2	DarTG__DarG,DarTG__DarT
